date,product_id,category,sales
2024-04-28,88-408-0310,Oils & Fats,2
2024-05-02,88-408-0310,Oils & Fats,1
2024-05-12,88-408-0310,Oils & Fats,1
2024-05-14,88-408-0310,Oils & Fats,1
2024-05-21,88-408-0310,Oils & Fats,1
2024-05-22,88-408-0310,Oils & Fats,1
2024-05-23,88-408-0310,Oils & Fats,1
2024-05-25,88-408-0310,Oils & Fats,1
2024-06-03,88-408-0310,Oils & Fats,1
2024-06-09,88-408-0310,Oils & Fats,1
2024-06-14,88-408-0310,Oils & Fats,1
2024-06-15,88-408-0310,Oils & Fats,2
2024-06-23,88-408-0310,Oils & Fats,2
2024-06-28,88-408-0310,Oils & Fats,2
2024-07-13,57-359-3397,Fruits & Vegetables,1
2024-07-14,57-359-3397,Fruits & Vegetables,1
2024-07-15,57-359-3397,Fruits & Vegetables,1
2024-07-16,57-359-3397,Fruits & Vegetables,1
2024-07-17,57-359-3397,Fruits & Vegetables,1
2024-07-18,57-359-3397,Fruits & Vegetables,1
2024-07-19,57-359-3397,Fruits & Vegetables,1
2024-07-20,57-359-3397,Fruits & Vegetables,1
2024-07-21,57-359-3397,Fruits & Vegetables,1
2024-07-22,57-359-3397,Fruits & Vegetables,1
2024-07-23,57-359-3397,Fruits & Vegetables,1
2024-07-24,57-359-3397,Fruits & Vegetables,2
2024-07-25,57-359-3397,Fruits & Vegetables,1
2024-07-26,57-359-3397,Fruits & Vegetables,2
2024-07-27,57-359-3397,Fruits & Vegetables,1
2024-07-28,57-359-3397,Fruits & Vegetables,1
2024-07-29,57-359-3397,Fruits & Vegetables,1
2024-07-30,57-359-3397,Fruits & Vegetables,1
2024-07-31,57-359-3397,Fruits & Vegetables,1
2024-08-01,57-359-3397,Fruits & Vegetables,2
2024-08-02,57-359-3397,Fruits & Vegetables,1
2024-08-03,57-359-3397,Fruits & Vegetables,2
2024-08-04,57-359-3397,Fruits & Vegetables,2
2024-08-05,57-359-3397,Fruits & Vegetables,1
2024-08-06,57-359-3397,Fruits & Vegetables,1
2024-08-07,57-359-3397,Fruits & Vegetables,1
2024-08-08,57-359-3397,Fruits & Vegetables,1
2024-08-09,57-359-3397,Fruits & Vegetables,1
2024-08-10,57-359-3397,Fruits & Vegetables,1
2024-08-11,57-359-3397,Fruits & Vegetables,1
2024-08-12,57-359-3397,Fruits & Vegetables,1
2024-08-13,57-359-3397,Fruits & Vegetables,2
2024-08-14,57-359-3397,Fruits & Vegetables,1
2024-08-15,57-359-3397,Fruits & Vegetables,1
2024-08-16,57-359-3397,Fruits & Vegetables,1
2024-08-17,57-359-3397,Fruits & Vegetables,1
2024-08-18,57-359-3397,Fruits & Vegetables,2
2024-08-19,57-359-3397,Fruits & Vegetables,1
2024-08-20,57-359-3397,Fruits & Vegetables,1
2024-08-21,57-359-3397,Fruits & Vegetables,1
2024-08-22,57-359-3397,Fruits & Vegetables,1
2024-08-23,57-359-3397,Fruits & Vegetables,2
2024-08-24,57-359-3397,Fruits & Vegetables,1
2024-08-25,57-359-3397,Fruits & Vegetables,1
2024-08-26,57-359-3397,Fruits & Vegetables,1
2024-08-27,57-359-3397,Fruits & Vegetables,1
2024-08-28,57-359-3397,Fruits & Vegetables,1
2024-08-29,57-359-3397,Fruits & Vegetables,1
2024-08-30,57-359-3397,Fruits & Vegetables,1
2024-08-31,57-359-3397,Fruits & Vegetables,1
2024-09-01,57-359-3397,Fruits & Vegetables,1
2024-09-02,57-359-3397,Fruits & Vegetables,1
2024-09-03,57-359-3397,Fruits & Vegetables,1
2024-09-04,57-359-3397,Fruits & Vegetables,1
2024-09-05,57-359-3397,Fruits & Vegetables,2
2024-09-06,57-359-3397,Fruits & Vegetables,2
2024-09-07,57-359-3397,Fruits & Vegetables,1
2024-09-08,57-359-3397,Fruits & Vegetables,1
2024-09-09,57-359-3397,Fruits & Vegetables,1
2024-09-10,57-359-3397,Fruits & Vegetables,1
2024-09-11,57-359-3397,Fruits & Vegetables,1
2024-09-12,57-359-3397,Fruits & Vegetables,1
2024-09-13,57-359-3397,Fruits & Vegetables,1
2024-09-14,57-359-3397,Fruits & Vegetables,1
2024-09-15,57-359-3397,Fruits & Vegetables,1
2024-09-16,57-359-3397,Fruits & Vegetables,1
2024-09-17,57-359-3397,Fruits & Vegetables,1
2024-09-18,57-359-3397,Fruits & Vegetables,1
2024-09-19,57-359-3397,Fruits & Vegetables,1
2024-09-20,57-359-3397,Fruits & Vegetables,1
2024-09-21,57-359-3397,Fruits & Vegetables,1
2024-09-22,57-359-3397,Fruits & Vegetables,2
2024-09-23,57-359-3397,Fruits & Vegetables,2
2024-09-24,57-359-3397,Fruits & Vegetables,1
2024-09-25,57-359-3397,Fruits & Vegetables,1
2024-09-26,57-359-3397,Fruits & Vegetables,1
2024-09-27,57-359-3397,Fruits & Vegetables,1
2024-09-28,57-359-3397,Fruits & Vegetables,1
2024-09-29,57-359-3397,Fruits & Vegetables,1
2024-09-30,57-359-3397,Fruits & Vegetables,1
2024-10-01,57-359-3397,Fruits & Vegetables,2
2024-10-02,57-359-3397,Fruits & Vegetables,1
2024-02-27,01-050-2246,Fruits & Vegetables,1
2024-02-28,01-050-2246,Fruits & Vegetables,1
2024-02-29,01-050-2246,Fruits & Vegetables,1
2024-03-02,01-050-2246,Fruits & Vegetables,2
2024-03-03,01-050-2246,Fruits & Vegetables,1
2024-03-05,01-050-2246,Fruits & Vegetables,1
2024-03-07,01-050-2246,Fruits & Vegetables,1
2024-03-09,01-050-2246,Fruits & Vegetables,1
2024-03-14,01-050-2246,Fruits & Vegetables,1
2024-03-15,01-050-2246,Fruits & Vegetables,1
2024-03-18,01-050-2246,Fruits & Vegetables,1
2024-03-21,01-050-2246,Fruits & Vegetables,2
2024-03-22,01-050-2246,Fruits & Vegetables,1
2024-03-26,01-050-2246,Fruits & Vegetables,1
2024-04-05,01-050-2246,Fruits & Vegetables,1
2024-04-12,01-050-2246,Fruits & Vegetables,1
2024-04-13,01-050-2246,Fruits & Vegetables,1
2024-04-15,01-050-2246,Fruits & Vegetables,1
2024-04-26,01-050-2246,Fruits & Vegetables,1
2024-04-28,01-050-2246,Fruits & Vegetables,1
2024-04-29,01-050-2246,Fruits & Vegetables,2
2024-04-30,01-050-2246,Fruits & Vegetables,2
2024-05-03,01-050-2246,Fruits & Vegetables,1
2024-05-13,01-050-2246,Fruits & Vegetables,1
2024-05-15,01-050-2246,Fruits & Vegetables,1
2024-05-17,01-050-2246,Fruits & Vegetables,1
2024-05-24,01-050-2246,Fruits & Vegetables,3
2024-05-25,01-050-2246,Fruits & Vegetables,1
2024-05-26,01-050-2246,Fruits & Vegetables,1
2024-05-28,01-050-2246,Fruits & Vegetables,1
2024-05-31,01-050-2246,Fruits & Vegetables,1
2024-06-01,01-050-2246,Fruits & Vegetables,1
2024-06-02,01-050-2246,Fruits & Vegetables,1
2024-06-03,01-050-2246,Fruits & Vegetables,1
2024-06-04,01-050-2246,Fruits & Vegetables,1
2024-06-05,01-050-2246,Fruits & Vegetables,1
2024-06-08,01-050-2246,Fruits & Vegetables,1
2024-06-12,01-050-2246,Fruits & Vegetables,1
2024-06-13,01-050-2246,Fruits & Vegetables,3
2024-06-15,01-050-2246,Fruits & Vegetables,1
2024-06-16,01-050-2246,Fruits & Vegetables,1
2024-06-18,01-050-2246,Fruits & Vegetables,1
2024-06-21,01-050-2246,Fruits & Vegetables,1
2024-06-25,01-050-2246,Fruits & Vegetables,1
2024-06-26,01-050-2246,Fruits & Vegetables,1
2024-06-27,01-050-2246,Fruits & Vegetables,1
2024-06-29,01-050-2246,Fruits & Vegetables,1
2024-07-03,01-050-2246,Fruits & Vegetables,1
2024-07-04,01-050-2246,Fruits & Vegetables,1
2024-07-06,01-050-2246,Fruits & Vegetables,1
2024-07-08,01-050-2246,Fruits & Vegetables,1
2024-07-25,47-581-0363,Dairy,2
2024-07-28,47-581-0363,Dairy,1
2024-08-03,47-581-0363,Dairy,1
2024-08-04,47-581-0363,Dairy,1
2024-08-06,47-581-0363,Dairy,2
2024-08-08,47-581-0363,Dairy,1
2024-08-09,47-581-0363,Dairy,1
2024-08-12,47-581-0363,Dairy,1
2024-08-14,47-581-0363,Dairy,2
2024-08-17,47-581-0363,Dairy,1
2024-08-19,47-581-0363,Dairy,2
2024-08-20,47-581-0363,Dairy,2
2024-08-21,47-581-0363,Dairy,3
2024-08-22,47-581-0363,Dairy,1
2024-08-25,47-581-0363,Dairy,1
2024-08-27,47-581-0363,Dairy,2
2024-08-29,47-581-0363,Dairy,1
2024-08-31,47-581-0363,Dairy,1
2024-09-03,47-581-0363,Dairy,1
2024-09-04,47-581-0363,Dairy,1
2024-09-06,47-581-0363,Dairy,1
2024-09-07,47-581-0363,Dairy,2
2024-09-10,47-581-0363,Dairy,1
2024-09-11,47-581-0363,Dairy,1
2024-09-12,47-581-0363,Dairy,1
2024-09-15,47-581-0363,Dairy,1
2024-09-17,47-581-0363,Dairy,2
2024-09-18,47-581-0363,Dairy,1
2024-09-23,47-581-0363,Dairy,2
2024-09-28,47-581-0363,Dairy,1
2024-09-30,47-581-0363,Dairy,2
2024-10-02,47-581-0363,Dairy,1
2024-10-04,47-581-0363,Dairy,1
2024-10-09,47-581-0363,Dairy,2
2024-10-15,47-581-0363,Dairy,1
2024-10-20,47-581-0363,Dairy,1
2024-10-21,47-581-0363,Dairy,1
2024-10-22,47-581-0363,Dairy,1
2024-10-25,47-581-0363,Dairy,2
2024-10-26,47-581-0363,Dairy,1
2024-10-27,47-581-0363,Dairy,1
2024-10-28,47-581-0363,Dairy,1
2024-10-29,47-581-0363,Dairy,1
2024-11-01,47-581-0363,Dairy,1
2024-11-03,47-581-0363,Dairy,2
2024-11-05,47-581-0363,Dairy,1
2024-11-08,47-581-0363,Dairy,1
2024-11-16,47-581-0363,Dairy,2
2024-11-17,47-581-0363,Dairy,1
2024-11-24,47-581-0363,Dairy,1
2024-11-27,47-581-0363,Dairy,1
2024-11-30,47-581-0363,Dairy,1
2024-12-04,47-581-0363,Dairy,1
2024-07-14,33-670-6797,Seafood,1
2024-07-15,33-670-6797,Seafood,1
2024-07-18,33-670-6797,Seafood,3
2024-07-19,33-670-6797,Seafood,1
2024-07-20,33-670-6797,Seafood,1
2024-07-22,33-670-6797,Seafood,1
2024-07-24,33-670-6797,Seafood,1
2024-07-25,33-670-6797,Seafood,2
2024-07-27,33-670-6797,Seafood,1
2024-07-28,33-670-6797,Seafood,2
2024-07-29,33-670-6797,Seafood,2
2024-07-30,33-670-6797,Seafood,1
2024-08-01,33-670-6797,Seafood,1
2024-08-02,33-670-6797,Seafood,1
2024-08-03,33-670-6797,Seafood,1
2024-08-04,33-670-6797,Seafood,2
2024-08-08,33-670-6797,Seafood,1
2024-08-11,33-670-6797,Seafood,1
2024-08-15,33-670-6797,Seafood,1
2024-08-18,33-670-6797,Seafood,2
2024-08-19,33-670-6797,Seafood,1
2024-08-20,33-670-6797,Seafood,1
2024-08-21,33-670-6797,Seafood,1
2024-08-22,33-670-6797,Seafood,1
2024-08-24,33-670-6797,Seafood,2
2024-08-26,33-670-6797,Seafood,2
2024-03-18,69-578-7930,Grains & Pulses,1
2024-03-20,69-578-7930,Grains & Pulses,1
2024-03-23,69-578-7930,Grains & Pulses,2
2024-03-30,69-578-7930,Grains & Pulses,1
2024-04-04,69-578-7930,Grains & Pulses,1
2024-04-05,69-578-7930,Grains & Pulses,1
2024-04-07,69-578-7930,Grains & Pulses,1
2024-04-08,69-578-7930,Grains & Pulses,1
2024-04-11,69-578-7930,Grains & Pulses,3
2024-04-16,69-578-7930,Grains & Pulses,1
2024-04-19,69-578-7930,Grains & Pulses,2
2024-04-25,69-578-7930,Grains & Pulses,1
2024-04-27,69-578-7930,Grains & Pulses,1
2024-04-28,69-578-7930,Grains & Pulses,1
2024-04-29,69-578-7930,Grains & Pulses,1
2024-05-02,69-578-7930,Grains & Pulses,1
2024-05-06,69-578-7930,Grains & Pulses,1
2024-05-08,69-578-7930,Grains & Pulses,1
2024-05-09,69-578-7930,Grains & Pulses,1
2024-05-10,69-578-7930,Grains & Pulses,1
2024-05-16,69-578-7930,Grains & Pulses,1
2024-05-28,69-578-7930,Grains & Pulses,2
2024-05-29,69-578-7930,Grains & Pulses,2
2024-06-02,69-578-7930,Grains & Pulses,1
2024-06-06,69-578-7930,Grains & Pulses,1
2024-06-08,69-578-7930,Grains & Pulses,1
2024-06-09,69-578-7930,Grains & Pulses,1
2024-06-13,69-578-7930,Grains & Pulses,1
2024-06-14,69-578-7930,Grains & Pulses,1
2024-06-17,69-578-7930,Grains & Pulses,1
2024-06-18,69-578-7930,Grains & Pulses,1
2024-06-19,69-578-7930,Grains & Pulses,1
2024-06-23,69-578-7930,Grains & Pulses,1
2024-06-29,69-578-7930,Grains & Pulses,1
2024-07-01,69-578-7930,Grains & Pulses,1
2024-07-11,69-578-7930,Grains & Pulses,2
2024-07-12,69-578-7930,Grains & Pulses,1
2024-07-19,75-672-4378,Fruits & Vegetables,2
2024-07-22,75-672-4378,Fruits & Vegetables,1
2024-07-23,75-672-4378,Fruits & Vegetables,1
2024-07-24,75-672-4378,Fruits & Vegetables,1
2024-07-25,75-672-4378,Fruits & Vegetables,1
2024-07-30,75-672-4378,Fruits & Vegetables,1
2024-08-07,75-672-4378,Fruits & Vegetables,2
2024-08-15,75-672-4378,Fruits & Vegetables,2
2024-08-16,75-672-4378,Fruits & Vegetables,1
2024-08-17,75-672-4378,Fruits & Vegetables,1
2024-08-18,75-672-4378,Fruits & Vegetables,1
2024-08-22,75-672-4378,Fruits & Vegetables,1
2024-08-25,75-672-4378,Fruits & Vegetables,1
2024-08-27,75-672-4378,Fruits & Vegetables,1
2024-08-28,75-672-4378,Fruits & Vegetables,1
2024-08-29,75-672-4378,Fruits & Vegetables,1
2024-08-30,75-672-4378,Fruits & Vegetables,1
2024-09-03,75-672-4378,Fruits & Vegetables,1
2024-09-05,75-672-4378,Fruits & Vegetables,1
2024-09-07,75-672-4378,Fruits & Vegetables,1
2024-09-12,75-672-4378,Fruits & Vegetables,1
2024-09-13,75-672-4378,Fruits & Vegetables,1
2024-09-22,75-672-4378,Fruits & Vegetables,1
2024-09-24,75-672-4378,Fruits & Vegetables,1
2024-09-25,75-672-4378,Fruits & Vegetables,1
2024-09-27,75-672-4378,Fruits & Vegetables,1
2024-10-02,75-672-4378,Fruits & Vegetables,1
2024-10-04,75-672-4378,Fruits & Vegetables,2
2024-10-07,75-672-4378,Fruits & Vegetables,2
2024-10-09,75-672-4378,Fruits & Vegetables,1
2024-10-14,75-672-4378,Fruits & Vegetables,1
2024-10-16,75-672-4378,Fruits & Vegetables,1
2024-10-20,75-672-4378,Fruits & Vegetables,1
2024-10-22,75-672-4378,Fruits & Vegetables,1
2024-10-23,75-672-4378,Fruits & Vegetables,1
2024-10-24,75-672-4378,Fruits & Vegetables,1
2024-11-05,75-672-4378,Fruits & Vegetables,1
2024-11-12,75-672-4378,Fruits & Vegetables,1
2024-11-13,75-672-4378,Fruits & Vegetables,2
2024-07-16,31-211-5803,Bakery,1
2024-07-17,31-211-5803,Bakery,2
2024-07-18,31-211-5803,Bakery,1
2024-07-19,31-211-5803,Bakery,1
2024-07-20,31-211-5803,Bakery,2
2024-07-21,31-211-5803,Bakery,1
2024-07-22,31-211-5803,Bakery,3
2024-07-23,31-211-5803,Bakery,1
2024-07-24,31-211-5803,Bakery,1
2024-07-25,31-211-5803,Bakery,1
2024-07-26,31-211-5803,Bakery,1
2024-07-27,31-211-5803,Bakery,3
2024-07-28,31-211-5803,Bakery,1
2024-07-29,31-211-5803,Bakery,1
2024-07-30,31-211-5803,Bakery,1
2024-07-31,31-211-5803,Bakery,2
2024-08-01,31-211-5803,Bakery,1
2024-08-02,31-211-5803,Bakery,2
2024-08-03,31-211-5803,Bakery,1
2024-08-04,31-211-5803,Bakery,1
2024-08-05,31-211-5803,Bakery,2
2024-08-06,31-211-5803,Bakery,1
2024-08-07,31-211-5803,Bakery,1
2024-08-08,31-211-5803,Bakery,2
2024-08-09,31-211-5803,Bakery,2
2024-08-10,31-211-5803,Bakery,1
2024-08-11,31-211-5803,Bakery,1
2024-08-12,31-211-5803,Bakery,2
2024-08-13,31-211-5803,Bakery,2
2024-08-14,31-211-5803,Bakery,1
2024-08-15,31-211-5803,Bakery,1
2024-08-16,31-211-5803,Bakery,1
2024-08-17,31-211-5803,Bakery,1
2024-08-18,31-211-5803,Bakery,1
2024-08-19,31-211-5803,Bakery,1
2024-08-20,31-211-5803,Bakery,1
2024-08-21,31-211-5803,Bakery,1
2024-07-13,49-861-7823,Fruits & Vegetables,11
2024-07-14,49-861-7823,Fruits & Vegetables,13
2024-07-15,49-861-7823,Fruits & Vegetables,8
2024-07-16,49-861-7823,Fruits & Vegetables,9
2024-07-17,84-624-0201,Grains & Pulses,1
2024-07-19,84-624-0201,Grains & Pulses,1
2024-07-20,84-624-0201,Grains & Pulses,1
2024-07-22,84-624-0201,Grains & Pulses,1
2024-07-30,84-624-0201,Grains & Pulses,2
2024-08-02,84-624-0201,Grains & Pulses,1
2024-08-03,84-624-0201,Grains & Pulses,1
2024-08-09,84-624-0201,Grains & Pulses,1
2024-08-12,84-624-0201,Grains & Pulses,1
2024-08-13,84-624-0201,Grains & Pulses,1
2024-08-15,84-624-0201,Grains & Pulses,1
2024-08-17,84-624-0201,Grains & Pulses,1
2024-08-21,84-624-0201,Grains & Pulses,1
2024-08-26,84-624-0201,Grains & Pulses,1
2024-08-28,84-624-0201,Grains & Pulses,2
2024-08-29,84-624-0201,Grains & Pulses,1
2024-09-01,84-624-0201,Grains & Pulses,1
2024-09-02,84-624-0201,Grains & Pulses,2
2024-09-03,84-624-0201,Grains & Pulses,1
2024-09-04,84-624-0201,Grains & Pulses,1
2024-09-15,84-624-0201,Grains & Pulses,2
2024-09-23,84-624-0201,Grains & Pulses,1
2024-09-24,84-624-0201,Grains & Pulses,1
2024-09-25,84-624-0201,Grains & Pulses,1
2024-09-30,84-624-0201,Grains & Pulses,1
2024-10-02,84-624-0201,Grains & Pulses,1
2024-10-18,84-624-0201,Grains & Pulses,1
2024-10-19,84-624-0201,Grains & Pulses,1
2024-11-08,84-624-0201,Grains & Pulses,2
2024-07-21,66-993-4234,Fruits & Vegetables,1
2024-07-22,66-993-4234,Fruits & Vegetables,1
2024-07-30,66-993-4234,Fruits & Vegetables,1
2024-07-31,66-993-4234,Fruits & Vegetables,1
2024-08-01,66-993-4234,Fruits & Vegetables,1
2024-08-05,66-993-4234,Fruits & Vegetables,1
2024-08-08,66-993-4234,Fruits & Vegetables,1
2024-08-12,66-993-4234,Fruits & Vegetables,1
2024-08-25,66-993-4234,Fruits & Vegetables,1
2024-08-26,66-993-4234,Fruits & Vegetables,1
2024-08-29,66-993-4234,Fruits & Vegetables,1
2024-09-05,66-993-4234,Fruits & Vegetables,2
2024-09-12,66-993-4234,Fruits & Vegetables,1
2024-09-13,66-993-4234,Fruits & Vegetables,2
2024-09-17,66-993-4234,Fruits & Vegetables,1
2024-09-27,66-993-4234,Fruits & Vegetables,1
2024-09-30,66-993-4234,Fruits & Vegetables,1
2024-10-01,66-993-4234,Fruits & Vegetables,1
2024-10-03,66-993-4234,Fruits & Vegetables,1
2024-10-09,66-993-4234,Fruits & Vegetables,1
2024-10-12,66-993-4234,Fruits & Vegetables,1
2024-10-15,66-993-4234,Fruits & Vegetables,1
2024-10-18,66-993-4234,Fruits & Vegetables,1
2024-10-20,66-993-4234,Fruits & Vegetables,1
2024-10-23,66-993-4234,Fruits & Vegetables,1
2024-10-24,66-993-4234,Fruits & Vegetables,1
2024-11-05,66-993-4234,Fruits & Vegetables,1
2024-11-06,66-993-4234,Fruits & Vegetables,1
2024-11-07,66-993-4234,Fruits & Vegetables,1
2024-11-11,66-993-4234,Fruits & Vegetables,1
2024-11-12,66-993-4234,Fruits & Vegetables,1
2024-11-18,66-993-4234,Fruits & Vegetables,1
2024-11-23,66-993-4234,Fruits & Vegetables,1
2024-12-12,66-993-4234,Fruits & Vegetables,1
2024-12-15,66-993-4234,Fruits & Vegetables,1
2024-12-17,66-993-4234,Fruits & Vegetables,1
2024-12-30,66-993-4234,Fruits & Vegetables,1
2025-01-02,66-993-4234,Fruits & Vegetables,1
2025-01-03,66-993-4234,Fruits & Vegetables,1
2025-01-04,66-993-4234,Fruits & Vegetables,1
2025-01-08,66-993-4234,Fruits & Vegetables,1
2025-01-10,66-993-4234,Fruits & Vegetables,1
2024-07-22,00-963-2193,Dairy,2
2024-07-24,00-963-2193,Dairy,2
2024-07-28,00-963-2193,Dairy,1
2024-07-29,00-963-2193,Dairy,1
2024-08-05,00-963-2193,Dairy,1
2024-08-07,00-963-2193,Dairy,1
2024-08-08,00-963-2193,Dairy,3
2024-08-11,00-963-2193,Dairy,1
2024-08-19,00-963-2193,Dairy,1
2024-08-21,00-963-2193,Dairy,1
2024-08-27,00-963-2193,Dairy,1
2024-08-29,00-963-2193,Dairy,1
2024-09-01,00-963-2193,Dairy,1
2024-09-07,00-963-2193,Dairy,1
2024-09-10,00-963-2193,Dairy,3
2024-09-12,00-963-2193,Dairy,1
2024-09-20,00-963-2193,Dairy,1
2024-09-26,00-963-2193,Dairy,2
2024-09-27,00-963-2193,Dairy,1
2024-09-28,00-963-2193,Dairy,2
2024-09-29,00-963-2193,Dairy,1
2024-09-30,00-963-2193,Dairy,1
2024-10-01,00-963-2193,Dairy,2
2024-10-02,00-963-2193,Dairy,1
2024-10-03,00-963-2193,Dairy,1
2024-10-07,00-963-2193,Dairy,1
2024-10-11,00-963-2193,Dairy,1
2024-10-15,00-963-2193,Dairy,1
2024-10-17,00-963-2193,Dairy,1
2024-10-18,00-963-2193,Dairy,1
2024-10-22,00-963-2193,Dairy,1
2024-10-27,00-963-2193,Dairy,1
2024-10-28,00-963-2193,Dairy,1
2024-10-30,00-963-2193,Dairy,1
2024-11-04,00-963-2193,Dairy,2
2024-11-07,00-963-2193,Dairy,1
2024-11-10,00-963-2193,Dairy,1
2024-11-12,00-963-2193,Dairy,1
2024-11-13,00-963-2193,Dairy,1
2024-11-18,00-963-2193,Dairy,2
2024-11-20,00-963-2193,Dairy,3
2024-11-22,00-963-2193,Dairy,1
2024-11-28,00-963-2193,Dairy,1
2024-11-29,00-963-2193,Dairy,1
2024-12-03,00-963-2193,Dairy,2
2024-12-07,00-963-2193,Dairy,1
2024-12-08,00-963-2193,Dairy,1
2024-12-10,00-963-2193,Dairy,1
2024-12-14,00-963-2193,Dairy,1
2024-12-22,00-963-2193,Dairy,1
2024-12-24,00-963-2193,Dairy,1
2024-12-26,00-963-2193,Dairy,1
2025-01-02,00-963-2193,Dairy,2
2025-01-06,00-963-2193,Dairy,1
2025-01-08,00-963-2193,Dairy,3
2025-01-13,00-963-2193,Dairy,1
2025-01-15,00-963-2193,Dairy,1
2025-01-18,00-963-2193,Dairy,1
2025-01-19,00-963-2193,Dairy,1
2025-01-20,00-963-2193,Dairy,1
2025-01-22,00-963-2193,Dairy,2
2025-01-25,00-963-2193,Dairy,1
2025-01-26,00-963-2193,Dairy,1
2025-01-29,00-963-2193,Dairy,1
2025-01-31,00-963-2193,Dairy,1
2025-02-02,00-963-2193,Dairy,1
2024-07-19,99-420-3592,Bakery,15
2024-07-20,99-420-3592,Bakery,16
2024-07-21,99-420-3592,Bakery,16
2024-07-19,76-623-7844,Dairy,1
2024-07-20,76-623-7844,Dairy,3
2024-07-21,76-623-7844,Dairy,1
2024-07-22,76-623-7844,Dairy,3
2024-07-23,76-623-7844,Dairy,1
2024-07-24,76-623-7844,Dairy,2
2024-07-25,76-623-7844,Dairy,1
2024-07-26,76-623-7844,Dairy,3
2024-07-27,76-623-7844,Dairy,1
2024-07-28,76-623-7844,Dairy,1
2024-07-29,76-623-7844,Dairy,1
2024-07-30,76-623-7844,Dairy,1
2024-07-31,76-623-7844,Dairy,1
2024-08-01,76-623-7844,Dairy,1
2024-08-02,76-623-7844,Dairy,1
2024-08-03,76-623-7844,Dairy,1
2024-08-04,76-623-7844,Dairy,1
2024-08-05,76-623-7844,Dairy,1
2024-08-06,76-623-7844,Dairy,1
2024-08-07,76-623-7844,Dairy,1
2024-08-08,76-623-7844,Dairy,2
2024-08-09,76-623-7844,Dairy,1
2024-08-10,76-623-7844,Dairy,1
2024-08-11,76-623-7844,Dairy,1
2024-08-12,76-623-7844,Dairy,2
2024-08-13,76-623-7844,Dairy,1
2024-08-14,76-623-7844,Dairy,1
2024-08-15,76-623-7844,Dairy,1
2024-08-16,76-623-7844,Dairy,2
2024-08-17,76-623-7844,Dairy,1
2024-08-18,76-623-7844,Dairy,2
2024-08-19,76-623-7844,Dairy,1
2024-08-20,76-623-7844,Dairy,2
2024-08-21,76-623-7844,Dairy,1
2024-08-22,76-623-7844,Dairy,1
2024-08-23,76-623-7844,Dairy,3
2024-07-20,28-003-8065,Grains & Pulses,1
2024-07-23,28-003-8065,Grains & Pulses,1
2024-07-24,28-003-8065,Grains & Pulses,1
2024-07-31,28-003-8065,Grains & Pulses,1
2024-08-02,28-003-8065,Grains & Pulses,1
2024-08-04,28-003-8065,Grains & Pulses,2
2024-08-06,28-003-8065,Grains & Pulses,1
2024-08-11,28-003-8065,Grains & Pulses,1
2024-08-12,28-003-8065,Grains & Pulses,1
2024-08-17,28-003-8065,Grains & Pulses,1
2024-08-29,28-003-8065,Grains & Pulses,2
2024-08-30,28-003-8065,Grains & Pulses,1
2024-09-03,28-003-8065,Grains & Pulses,1
2024-09-07,28-003-8065,Grains & Pulses,1
2024-09-10,28-003-8065,Grains & Pulses,1
2024-09-14,28-003-8065,Grains & Pulses,3
2024-09-17,28-003-8065,Grains & Pulses,1
2024-09-18,28-003-8065,Grains & Pulses,1
2024-09-21,28-003-8065,Grains & Pulses,1
2024-09-22,28-003-8065,Grains & Pulses,1
2024-09-24,28-003-8065,Grains & Pulses,1
2024-09-30,28-003-8065,Grains & Pulses,1
2024-10-05,28-003-8065,Grains & Pulses,1
2024-10-09,28-003-8065,Grains & Pulses,1
2024-10-11,28-003-8065,Grains & Pulses,1
2024-10-13,28-003-8065,Grains & Pulses,1
2024-10-15,28-003-8065,Grains & Pulses,1
2024-10-16,28-003-8065,Grains & Pulses,1
2024-10-18,28-003-8065,Grains & Pulses,1
2024-10-19,28-003-8065,Grains & Pulses,1
2024-10-21,28-003-8065,Grains & Pulses,2
2024-10-22,28-003-8065,Grains & Pulses,1
2024-10-24,28-003-8065,Grains & Pulses,1
2024-10-26,28-003-8065,Grains & Pulses,1
2024-10-29,28-003-8065,Grains & Pulses,2
2024-10-30,28-003-8065,Grains & Pulses,1
2024-10-31,28-003-8065,Grains & Pulses,1
2024-11-01,28-003-8065,Grains & Pulses,1
2024-11-04,28-003-8065,Grains & Pulses,1
2024-11-05,28-003-8065,Grains & Pulses,1
2024-11-06,28-003-8065,Grains & Pulses,1
2024-11-07,28-003-8065,Grains & Pulses,1
2024-11-09,28-003-8065,Grains & Pulses,1
2024-11-10,28-003-8065,Grains & Pulses,1
2024-11-16,28-003-8065,Grains & Pulses,1
2024-11-17,28-003-8065,Grains & Pulses,1
2024-11-18,28-003-8065,Grains & Pulses,2
2024-11-30,28-003-8065,Grains & Pulses,1
2024-12-01,28-003-8065,Grains & Pulses,2
2024-12-08,28-003-8065,Grains & Pulses,1
2024-12-11,28-003-8065,Grains & Pulses,1
2024-12-19,28-003-8065,Grains & Pulses,2
2024-12-24,28-003-8065,Grains & Pulses,1
2024-12-25,28-003-8065,Grains & Pulses,2
2024-12-26,28-003-8065,Grains & Pulses,1
2024-12-28,28-003-8065,Grains & Pulses,1
2025-01-01,28-003-8065,Grains & Pulses,1
2025-01-04,28-003-8065,Grains & Pulses,1
2025-01-08,28-003-8065,Grains & Pulses,1
